Indicator,Group,State,Subgroup,Time Period Start Date,Time Period End Date,Value
Anxiety Disorder,By State,Alabama,Alabama,2021-06-23,2021-07-05,31.0
Anxiety Disorder,By State,Alaska,Alaska,2021-06-23,2021-07-05,24.4
Anxiety Disorder,By State,Arizona,Arizona,2021-06-23,2021-07-05,27.4
Anxiety Disorder,By State,Arkansas,Arkansas,2021-06-23,2021-07-05,24.1
Anxiety Disorder,By State,California,California,2021-06-23,2021-07-05,24.7
Anxiety Disorder,By State,Colorado,Colorado,2021-06-23,2021-07-05,24.1
Anxiety Disorder,By State,Connecticut,Connecticut,2021-06-23,2021-07-05,22.9
Anxiety Disorder,By State,Delaware,Delaware,2021-06-23,2021-07-05,21.9
Anxiety Disorder,By State,District of Columbia,District of Columbia,2021-06-23,2021-07-05,23.2
Anxiety Disorder,By State,Florida,Florida,2021-06-23,2021-07-05,22.9
Anxiety Disorder,By State,Georgia,Georgia,2021-06-23,2021-07-05,24.8
Anxiety Disorder,By State,Hawaii,Hawaii,2021-06-23,2021-07-05,22.0
Anxiety Disorder,By State,Idaho,Idaho,2021-06-23,2021-07-05,24.1
Anxiety Disorder,By State,Illinois,Illinois,2021-06-23,2021-07-05,21.5
Anxiety Disorder,By State,Indiana,Indiana,2021-06-23,2021-07-05,24.4
Anxiety Disorder,By State,Iowa,Iowa,2021-06-23,2021-07-05,22.7
Anxiety Disorder,By State,Kansas,Kansas,2021-06-23,2021-07-05,23.6
Anxiety Disorder,By State,Kentucky,Kentucky,2021-06-23,2021-07-05,28.6
Anxiety Disorder,By State,Louisiana,Louisiana,2021-06-23,2021-07-05,24.4
Anxiety Disorder,By State,Maine,Maine,2021-06-23,2021-07-05,19.1
Anxiety Disorder,By State,Maryland,Maryland,2021-06-23,2021-07-05,25.4
Anxiety Disorder,By State,Massachusetts,Massachusetts,2021-06-23,2021-07-05,22.9
Anxiety Disorder,By State,Michigan,Michigan,2021-06-23,2021-07-05,23.4
Anxiety Disorder,By State,Minnesota,Minnesota,2021-06-23,2021-07-05,17.6
Anxiety Disorder,By State,Mississippi,Mississippi,2021-06-23,2021-07-05,28.5
Anxiety Disorder,By State,Missouri,Missouri,2021-06-23,2021-07-05,25.1
Anxiety Disorder,By State,Montana,Montana,2021-06-23,2021-07-05,23.2
Anxiety Disorder,By State,Nebraska,Nebraska,2021-06-23,2021-07-05,22.7
Anxiety Disorder,By State,Nevada,Nevada,2021-06-23,2021-07-05,30.8
Anxiety Disorder,By State,New Hampshire,New Hampshire,2021-06-23,2021-07-05,25.3
Anxiety Disorder,By State,New Jersey,New Jersey,2021-06-23,2021-07-05,19.1
Anxiety Disorder,By State,New Mexico,New Mexico,2021-06-23,2021-07-05,33.0
Anxiety Disorder,By State,New York,New York,2021-06-23,2021-07-05,22.4
Anxiety Disorder,By State,North Carolina,North Carolina,2021-06-23,2021-07-05,26.3
Anxiety Disorder,By State,North Dakota,North Dakota,2021-06-23,2021-07-05,22.9
Anxiety Disorder,By State,Ohio,Ohio,2021-06-23,2021-07-05,25.3
Anxiety Disorder,By State,Oklahoma,Oklahoma,2021-06-23,2021-07-05,33.5
Anxiety Disorder,By State,Oregon,Oregon,2021-06-23,2021-07-05,32.6
Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2021-06-23,2021-07-05,22.5
Anxiety Disorder,By State,Rhode Island,Rhode Island,2021-06-23,2021-07-05,19.1
Anxiety Disorder,By State,South Carolina,South Carolina,2021-06-23,2021-07-05,28.0
Anxiety Disorder,By State,South Dakota,South Dakota,2021-06-23,2021-07-05,21.7
Anxiety Disorder,By State,Tennessee,Tennessee,2021-06-23,2021-07-05,26.6
Anxiety Disorder,By State,Texas,Texas,2021-06-23,2021-07-05,26.8
Anxiety Disorder,By State,Utah,Utah,2021-06-23,2021-07-05,24.5
Anxiety Disorder,By State,Vermont,Vermont,2021-06-23,2021-07-05,23.6
Anxiety Disorder,By State,Virginia,Virginia,2021-06-23,2021-07-05,22.5
Anxiety Disorder,By State,Washington,Washington,2021-06-23,2021-07-05,23.9
Anxiety Disorder,By State,West Virginia,West Virginia,2021-06-23,2021-07-05,29.6
Anxiety Disorder,By State,Wisconsin,Wisconsin,2021-06-23,2021-07-05,19.2
Anxiety Disorder,By State,Wyoming,Wyoming,2021-06-23,2021-07-05,22.3
Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2021-06-23,2021-07-05,29.0
Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2021-06-23,2021-07-05,46.6
Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2021-06-23,2021-07-05,34.8
Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2021-06-23,2021-07-05,31.8
Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2021-06-23,2021-07-05,27.1
Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2021-06-23,2021-07-05,20.4
Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2021-06-23,2021-07-05,14.9
Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2021-06-23,2021-07-05,14.8
Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2021-06-23,2021-07-05,24.4
Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2021-06-23,2021-07-05,33.1
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-06-23,2021-07-05,35.4
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-06-23,2021-07-05,26.4
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-06-23,2021-07-05,33.5
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-06-23,2021-07-05,23.2
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-06-23,2021-07-05,42.3
Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2021-06-23,2021-07-05,41.8
Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2021-06-23,2021-07-05,29.3
Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-06-23,2021-07-05,33.7
Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-06-23,2021-07-05,21.8
Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,2021-06-23,2021-07-05,56.5
Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,2021-06-23,2021-07-05,24.7
Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2021-06-23,2021-07-05,35.9
Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2021-06-23,2021-07-05,27.4
Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2021-06-23,2021-07-05,33.4
Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2021-06-23,2021-07-05,26.4
Anxiety Disorder or Depressive Disorder,By State,California,California,2021-06-23,2021-07-05,30.3
Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2021-06-23,2021-07-05,27.9
Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2021-06-23,2021-07-05,26.8
Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2021-06-23,2021-07-05,25.8
Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2021-06-23,2021-07-05,28.0
Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2021-06-23,2021-07-05,26.6
Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2021-06-23,2021-07-05,30.5
Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2021-06-23,2021-07-05,32.9
Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2021-06-23,2021-07-05,28.9
Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2021-06-23,2021-07-05,24.0
Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2021-06-23,2021-07-05,28.8
Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2021-06-23,2021-07-05,25.3
Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2021-06-23,2021-07-05,27.5
Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2021-06-23,2021-07-05,34.3
Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2021-06-23,2021-07-05,29.8
Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2021-06-23,2021-07-05,23.7
Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2021-06-23,2021-07-05,30.4
Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2021-06-23,2021-07-05,26.5
Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2021-06-23,2021-07-05,29.0
Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2021-06-23,2021-07-05,21.6
Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2021-06-23,2021-07-05,33.0
Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2021-06-23,2021-07-05,30.0
Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2021-06-23,2021-07-05,26.9
Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2021-06-23,2021-07-05,25.5
Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2021-06-23,2021-07-05,35.6
Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2021-06-23,2021-07-05,29.9
Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2021-06-23,2021-07-05,21.9
Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2021-06-23,2021-07-05,36.6
Anxiety Disorder or Depressive Disorder,By State,New York,New York,2021-06-23,2021-07-05,26.7
Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2021-06-23,2021-07-05,31.2
Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2021-06-23,2021-07-05,27.1
Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2021-06-23,2021-07-05,31.2
Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2021-06-23,2021-07-05,37.5
Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2021-06-23,2021-07-05,36.0
Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2021-06-23,2021-07-05,25.8
Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2021-06-23,2021-07-05,26.2
Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2021-06-23,2021-07-05,32.0
Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2021-06-23,2021-07-05,25.2
Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2021-06-23,2021-07-05,29.8
Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2021-06-23,2021-07-05,31.6
Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2021-06-23,2021-07-05,28.1
Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2021-06-23,2021-07-05,25.5
Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2021-06-23,2021-07-05,25.9
Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2021-06-23,2021-07-05,28.3
Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2021-06-23,2021-07-05,34.1
Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2021-06-23,2021-07-05,24.8
Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2021-06-23,2021-07-05,27.5
Depressive Disorder,National Estimate,United States,United States,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,18 - 29 years,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,30 - 39 years,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,40 - 49 years,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,50 - 59 years,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,60 - 69 years,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,70 - 79 years,2021-07-06,2021-07-20,
Depressive Disorder,By Age,United States,80 years and above,2021-07-06,2021-07-20,
Depressive Disorder,By Sex,United States,Male,2021-07-06,2021-07-20,
Depressive Disorder,By Sex,United States,Female,2021-07-06,2021-07-20,
Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-07-06,2021-07-20,
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-07-06,2021-07-20,
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-07-06,2021-07-20,
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-07-06,2021-07-20,
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-07-06,2021-07-20,
Depressive Disorder,By Education,United States,Less than a high school diploma,2021-07-06,2021-07-20,
Depressive Disorder,By Education,United States,High school diploma or GED,2021-07-06,2021-07-20,
Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-07-06,2021-07-20,
Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-07-06,2021-07-20,
Depressive Disorder,By Disability status,United States,With disability,2021-07-06,2021-07-20,
Depressive Disorder,By Disability status,United States,Without disability,2021-07-06,2021-07-20,
Depressive Disorder,National Estimate,United States,United States,2021-07-21,2021-08-02,22.1
Depressive Disorder,By Age,United States,18 - 29 years,2021-07-21,2021-08-02,38.6
Depressive Disorder,By Age,United States,30 - 39 years,2021-07-21,2021-08-02,26.7
Depressive Disorder,By Age,United States,40 - 49 years,2021-07-21,2021-08-02,22.5
Depressive Disorder,By Age,United States,50 - 59 years,2021-07-21,2021-08-02,18.6
Depressive Disorder,By Age,United States,60 - 69 years,2021-07-21,2021-08-02,15.3
Depressive Disorder,By Age,United States,70 - 79 years,2021-07-21,2021-08-02,11.1
Depressive Disorder,By Age,United States,80 years and above,2021-07-21,2021-08-02,13.2
Depressive Disorder,By Sex,United States,Male,2021-07-21,2021-08-02,21.1
Depressive Disorder,By Sex,United States,Female,2021-07-21,2021-08-02,23.1
Depressive Disorder,By Gender identity,United States,Cis-gender male,2021-07-21,2021-08-02,20.3
Depressive Disorder,By Gender identity,United States,Cis-gender female,2021-07-21,2021-08-02,22.5
Depressive Disorder,By Gender identity,United States,Transgender,2021-07-21,2021-08-02,63.3
Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,2021-07-21,2021-08-02,31.2
Depressive Disorder,By Sexual orientation,United States,Straight,2021-07-21,2021-08-02,19.7
Depressive Disorder,By Sexual orientation,United States,Bisexual,2021-07-21,2021-08-02,49.8
Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2021-07-21,2021-08-02,26.8
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2021-07-21,2021-08-02,20.5
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2021-07-21,2021-08-02,24.6
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2021-07-21,2021-08-02,18.0
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2021-07-21,2021-08-02,30.7
Depressive Disorder,By Education,United States,Less than a high school diploma,2021-07-21,2021-08-02,32.0
Depressive Disorder,By Education,United States,High school diploma or GED,2021-07-21,2021-08-02,24.5
Depressive Disorder,By Education,United States,Some college/Associate's degree,2021-07-21,2021-08-02,25.7
Depressive Disorder,By Education,United States,Bachelor's degree or higher,2021-07-21,2021-08-02,14.6
Depressive Disorder,By Disability status,United States,With disability,2021-07-21,2021-08-02,50.5
Depressive Disorder,By Disability status,United States,Without disability,2021-07-21,2021-08-02,17.5
Depressive Disorder,By State,Alabama,Alabama,2021-07-21,2021-08-02,25.3
Depressive Disorder,By State,Alaska,Alaska,2021-07-21,2021-08-02,25.2
Depressive Disorder,By State,Arizona,Arizona,2021-07-21,2021-08-02,22.4
Depressive Disorder,By State,Arkansas,Arkansas,2021-07-21,2021-08-02,24.5
Depressive Disorder,By State,California,California,2021-07-21,2021-08-02,24.2
Depressive Disorder,By State,Colorado,Colorado,2021-07-21,2021-08-02,19.9
Depressive Disorder,By State,Connecticut,Connecticut,2021-07-21,2021-08-02,18.7
Depressive Disorder,By State,Delaware,Delaware,2021-07-21,2021-08-02,26.1
Depressive Disorder,By State,District of Columbia,District of Columbia,2021-07-21,2021-08-02,23.0
Depressive Disorder,By State,Florida,Florida,2021-07-21,2021-08-02,22.2
Depressive Disorder,By State,Georgia,Georgia,2021-07-21,2021-08-02,27.3
Depressive Disorder,By State,Hawaii,Hawaii,2021-07-21,2021-08-02,17.9
Depressive Disorder,By State,Idaho,Idaho,2021-07-21,2021-08-02,19.4
Depressive Disorder,By State,Illinois,Illinois,2021-07-21,2021-08-02,20.5
Depressive Disorder,By State,Indiana,Indiana,2021-07-21,2021-08-02,23.2
Depressive Disorder,By State,Iowa,Iowa,2021-07-21,2021-08-02,19.7
Depressive Disorder,By State,Kansas,Kansas,2021-07-21,2021-08-02,19.1
Depressive Disorder,By State,Kentucky,Kentucky,2021-07-21,2021-08-02,24.1
Depressive Disorder,By State,Louisiana,Louisiana,2021-07-21,2021-08-02,31.3
Depressive Disorder,By State,Maine,Maine,2021-07-21,2021-08-02,17.2
Depressive Disorder,By State,Maryland,Maryland,2021-07-21,2021-08-02,18.3
Depressive Disorder,By State,Massachusetts,Massachusetts,2021-07-21,2021-08-02,19.4
Depressive Disorder,By State,Michigan,Michigan,2021-07-21,2021-08-02,20.6
Depressive Disorder,By State,Minnesota,Minnesota,2021-07-21,2021-08-02,17.5
Depressive Disorder,By State,Mississippi,Mississippi,2021-07-21,2021-08-02,28.6
Depressive Disorder,By State,Missouri,Missouri,2021-07-21,2021-08-02,22.3
Depressive Disorder,By State,Montana,Montana,2021-07-21,2021-08-02,16.8
Depressive Disorder,By State,Nebraska,Nebraska,2021-07-21,2021-08-02,17.0
Depressive Disorder,By State,Nevada,Nevada,2021-07-21,2021-08-02,29.3
Depressive Disorder,By State,New Hampshire,New Hampshire,2021-07-21,2021-08-02,16.8
Depressive Disorder,By State,New Jersey,New Jersey,2021-07-21,2021-08-02,17.7
Depressive Disorder,By State,New Mexico,New Mexico,2021-07-21,2021-08-02,23.5
Depressive Disorder,By State,New York,New York,2021-07-21,2021-08-02,16.3
Depressive Disorder,By State,North Carolina,North Carolina,2021-07-21,2021-08-02,18.7
Depressive Disorder,By State,North Dakota,North Dakota,2021-07-21,2021-08-02,16.1
Depressive Disorder,By State,Ohio,Ohio,2021-07-21,2021-08-02,23.2
