Indicator,Group,State,Subgroup,Time Period Start Date,Time Period End Date,Value
Anxiety Disorder,By State,Idaho,Idaho,2020-12-09,2020-12-21,37.9
Anxiety Disorder,By State,Hawaii,Hawaii,2020-12-09,2020-12-21,29.8
Anxiety Disorder,By State,Georgia,Georgia,2020-12-09,2020-12-21,40.3
Anxiety Disorder,By State,Florida,Florida,2020-12-09,2020-12-21,37.7
Anxiety Disorder,By State,District of Columbia,District of Columbia,2020-12-09,2020-12-21,34.4
Anxiety Disorder,By State,Delaware,Delaware,2020-12-09,2020-12-21,35.3
Anxiety Disorder,By State,Connecticut,Connecticut,2020-12-09,2020-12-21,35.6
Anxiety Disorder,By State,Colorado,Colorado,2020-12-09,2020-12-21,39.4
Anxiety Disorder,By State,California,California,2020-12-09,2020-12-21,38.9
Anxiety Disorder,By State,Arkansas,Arkansas,2020-12-09,2020-12-21,38.5
Anxiety Disorder,By State,Arizona,Arizona,2020-12-09,2020-12-21,34.7
Anxiety Disorder,By State,Alaska,Alaska,2020-12-09,2020-12-21,37.7
Anxiety Disorder,By State,Alabama,Alabama,2020-12-09,2020-12-21,39.1
Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2020-12-09,2020-12-21,31.5
Anxiety Disorder,By Education,United States,Some college/Associate's degree,2020-12-09,2020-12-21,40.1
Anxiety Disorder,By Education,United States,High school diploma or GED,2020-12-09,2020-12-21,38.1
Anxiety Disorder,By Education,United States,Less than a high school diploma,2020-12-09,2020-12-21,42.7
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-12-09,2020-12-21,44.4
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-12-09,2020-12-21,26.5
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-12-09,2020-12-21,41.1
Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-12-09,2020-12-21,39.8
Depressive Disorder,By State,Ohio,Ohio,2020-12-09,2020-12-21,35.7
Depressive Disorder,By State,Florida,Florida,2020-12-09,2020-12-21,28.1
Depressive Disorder,By State,North Carolina,North Carolina,2020-12-09,2020-12-21,24.1
Depressive Disorder,By State,Arkansas,Arkansas,2020-12-09,2020-12-21,28.3
Depressive Disorder,By State,Arizona,Arizona,2020-12-09,2020-12-21,32.7
Depressive Disorder,By State,Alaska,Alaska,2020-12-09,2020-12-21,32.0
Depressive Disorder,By State,Alabama,Alabama,2020-12-09,2020-12-21,35.1
Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-12-09,2020-12-21,22.0
Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-12-09,2020-12-21,33.8
Depressive Disorder,By Education,United States,High school diploma or GED,2020-12-09,2020-12-21,33.8
Depressive Disorder,By Education,United States,Less than a high school diploma,2020-12-09,2020-12-21,38.3
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-12-09,2020-12-21,37.3
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-12-09,2020-12-21,24.0
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-12-09,2020-12-21,35.2
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-12-09,2020-12-21,28.8
Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-12-09,2020-12-21,33.0
Depressive Disorder,By Sex,United States,Female,2020-12-09,2020-12-21,32.3
Depressive Disorder,By Sex,United States,Male,2020-12-09,2020-12-21,27.9
Depressive Disorder,By Age,United States,80 years and above,2020-12-09,2020-12-21,21.7
Depressive Disorder,By Age,United States,70 - 79 years,2020-12-09,2020-12-21,18.4
Depressive Disorder,By Age,United States,60 - 69 years,2020-12-09,2020-12-21,22.5
Depressive Disorder,By Age,United States,50 - 59 years,2020-12-09,2020-12-21,28.9
Depressive Disorder,By Age,United States,40 - 49 years,2020-12-09,2020-12-21,31.5
Anxiety Disorder,By State,Kansas,Kansas,2020-12-09,2020-12-21,35.9
Depressive Disorder,By Age,United States,18 - 29 years,2020-12-09,2020-12-21,43.6
Depressive Disorder,By Age,United States,30 - 39 years,2020-12-09,2020-12-21,34.9
Depressive Disorder,By State,California,California,2020-12-09,2020-12-21,31.4
Depressive Disorder,By State,North Dakota,North Dakota,2020-12-09,2020-12-21,21.6
Depressive Disorder,By State,Colorado,Colorado,2020-12-09,2020-12-21,30.3
Depressive Disorder,By State,District of Columbia,District of Columbia,2020-12-09,2020-12-21,22.6
Depressive Disorder,By State,New York,New York,2020-12-09,2020-12-21,30.2
Depressive Disorder,By State,New Mexico,New Mexico,2020-12-09,2020-12-21,35.6
Depressive Disorder,By State,New Jersey,New Jersey,2020-12-09,2020-12-21,28.7
Depressive Disorder,By State,New Hampshire,New Hampshire,2020-12-09,2020-12-21,23.8
Depressive Disorder,By State,Nevada,Nevada,2020-12-09,2020-12-21,35.3
Depressive Disorder,By State,Nebraska,Nebraska,2020-12-09,2020-12-21,26.5
Depressive Disorder,By State,Montana,Montana,2020-12-09,2020-12-21,29.5
Depressive Disorder,By State,Missouri,Missouri,2020-12-09,2020-12-21,29.0
Depressive Disorder,By State,Mississippi,Mississippi,2020-12-09,2020-12-21,36.5
Depressive Disorder,By State,Minnesota,Minnesota,2020-12-09,2020-12-21,25.2
Depressive Disorder,By State,Michigan,Michigan,2020-12-09,2020-12-21,33.1
Depressive Disorder,By State,Massachusetts,Massachusetts,2020-12-09,2020-12-21,29.6
Depressive Disorder,By State,Maryland,Maryland,2020-12-09,2020-12-21,28.0
Depressive Disorder,By State,Maine,Maine,2020-12-09,2020-12-21,23.7
Depressive Disorder,By State,Louisiana,Louisiana,2020-12-09,2020-12-21,39.4
Depressive Disorder,By State,Kentucky,Kentucky,2020-12-09,2020-12-21,33.4
Depressive Disorder,By State,Kansas,Kansas,2020-12-09,2020-12-21,30.6
Depressive Disorder,By State,Iowa,Iowa,2020-12-09,2020-12-21,29.9
Depressive Disorder,By State,Indiana,Indiana,2020-12-09,2020-12-21,27.8
Depressive Disorder,By State,Illinois,Illinois,2020-12-09,2020-12-21,25.5
Depressive Disorder,By State,Idaho,Idaho,2020-12-09,2020-12-21,31.1
Depressive Disorder,By State,Hawaii,Hawaii,2020-12-09,2020-12-21,25.5
Depressive Disorder,By State,Georgia,Georgia,2020-12-09,2020-12-21,31.2
Depressive Disorder,By State,Delaware,Delaware,2020-12-09,2020-12-21,30.4
Anxiety Disorder,By State,Kentucky,Kentucky,2020-12-09,2020-12-21,37.9
Depressive Disorder,By State,Connecticut,Connecticut,2020-12-09,2020-12-21,29.0
Anxiety Disorder,By State,Maine,Maine,2020-12-09,2020-12-21,33.8
Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2020-12-09,2020-12-21,45.9
Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2020-12-09,2020-12-21,36.6
Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2020-12-09,2020-12-21,45.6
Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2020-12-09,2020-12-21,42.8
Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2020-12-09,2020-12-21,39.7
Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2020-12-09,2020-12-21,37.7
Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2020-12-09,2020-12-21,50.0
Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2020-12-09,2020-12-21,43.9
Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2020-12-09,2020-12-21,41.5
Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2020-12-09,2020-12-21,39.5
Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2020-12-09,2020-12-21,40.3
Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2020-12-09,2020-12-21,40.8
Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2020-12-09,2020-12-21,43.7
Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2020-12-09,2020-12-21,37.6
Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2020-12-09,2020-12-21,45.7
Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2020-12-09,2020-12-21,41.5
Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2020-12-09,2020-12-21,41.4
Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2020-12-09,2020-12-21,39.9
Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2020-12-09,2020-12-21,40.8
Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2020-12-09,2020-12-21,44.6
Anxiety Disorder or Depressive Disorder,By State,California,California,2020-12-09,2020-12-21,45.0
Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2020-12-09,2020-12-21,43.0
Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2020-12-09,2020-12-21,39.5
Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2020-12-09,2020-12-21,40.7
Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2020-12-09,2020-12-21,36.4
Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2020-12-09,2020-12-21,46.1
Depressive Disorder,National Estimate,United States,United States,2020-12-09,2020-12-21,30.2
Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2020-12-09,2020-12-21,39.0
Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2020-12-09,2020-12-21,40.0
Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2020-12-09,2020-12-21,48.1
Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2020-12-09,2020-12-21,42.4
Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2020-12-09,2020-12-21,40.4
Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2020-12-09,2020-12-21,41.1
Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2020-12-09,2020-12-21,40.6
Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2020-12-09,2020-12-21,43.2
Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2020-12-09,2020-12-21,31.8
Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2020-12-09,2020-12-21,40.2
Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2020-12-09,2020-12-21,35.8
Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-12-09,2020-12-21,39.7
Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2020-12-09,2020-12-21,45.6
Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2020-12-09,2020-12-21,48.8
Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2020-12-09,2020-12-21,46.0
Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2020-12-09,2020-12-21,34.1
Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2020-12-09,2020-12-21,37.0
Anxiety Disorder or Depressive Disorder,By State,New York,New York,2020-12-09,2020-12-21,40.7
Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2020-12-09,2020-12-21,47.7
Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2020-12-09,2020-12-21,41.4
Anxiety Disorder,By State,Louisiana,Louisiana,2020-12-09,2020-12-21,45.5
Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2020-12-09,2020-12-21,39.5
Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2020-12-09,2020-12-21,43.5
Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2020-12-09,2020-12-21,44.1
Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2020-12-09,2020-12-21,41.0
Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-12-09,2020-12-21,35.6
Anxiety Disorder,By State,South Dakota,South Dakota,2020-12-09,2020-12-21,28.3
Anxiety Disorder,By State,South Carolina,South Carolina,2020-12-09,2020-12-21,37.2
Anxiety Disorder,By State,Rhode Island,Rhode Island,2020-12-09,2020-12-21,32.9
Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2020-12-09,2020-12-21,34.1
Anxiety Disorder,By State,Oregon,Oregon,2020-12-09,2020-12-21,41.6
Anxiety Disorder,By State,Oklahoma,Oklahoma,2020-12-09,2020-12-21,44.2
Anxiety Disorder,By State,Ohio,Ohio,2020-12-09,2020-12-21,38.1
Anxiety Disorder,By State,North Dakota,North Dakota,2020-12-09,2020-12-21,27.4
Anxiety Disorder,By State,North Carolina,North Carolina,2020-12-09,2020-12-21,32.1
Anxiety Disorder,By State,New York,New York,2020-12-09,2020-12-21,33.3
Anxiety Disorder,By State,Tennessee,Tennessee,2020-12-09,2020-12-21,36.2
Anxiety Disorder,By State,New Mexico,New Mexico,2020-12-09,2020-12-21,42.4
Anxiety Disorder,By State,New Hampshire,New Hampshire,2020-12-09,2020-12-21,32.2
Anxiety Disorder,By State,Nevada,Nevada,2020-12-09,2020-12-21,39.5
Anxiety Disorder,By State,Nebraska,Nebraska,2020-12-09,2020-12-21,27.9
Anxiety Disorder,By State,Missouri,Missouri,2020-12-09,2020-12-21,35.7
Anxiety Disorder,By State,Mississippi,Mississippi,2020-12-09,2020-12-21,35.3
Anxiety Disorder,By State,Minnesota,Minnesota,2020-12-09,2020-12-21,31.7
Anxiety Disorder,By State,Michigan,Michigan,2020-12-09,2020-12-21,40.7
Anxiety Disorder,By State,Massachusetts,Massachusetts,2020-12-09,2020-12-21,37.5
Anxiety Disorder,By State,Maryland,Maryland,2020-12-09,2020-12-21,34.7
Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2020-12-09,2020-12-21,44.0
Anxiety Disorder,By State,New Jersey,New Jersey,2020-12-09,2020-12-21,34.8
Anxiety Disorder,By State,Texas,Texas,2020-12-09,2020-12-21,38.0
Anxiety Disorder,By State,Montana,Montana,2020-12-09,2020-12-21,36.6
Anxiety Disorder,By State,Vermont,Vermont,2020-12-09,2020-12-21,38.0
Anxiety Disorder,By State,Utah,Utah,2020-12-09,2020-12-21,34.6
Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2020-12-09,2020-12-21,44.7
Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2020-12-09,2020-12-21,49.6
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-12-09,2020-12-21,48.9
Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-12-09,2020-12-21,45.8
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-12-09,2020-12-21,48.0
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-12-09,2020-12-21,40.9
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-12-09,2020-12-21,46.3
Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2020-12-09,2020-12-21,46.5
Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2020-12-09,2020-12-21,37.9
Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2020-12-09,2020-12-21,28.3
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-12-09,2020-12-21,33.1
Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2020-12-09,2020-12-21,33.6
Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2020-12-09,2020-12-21,27.1
Anxiety Disorder,By State,Washington,Washington,2020-12-09,2020-12-21,36.8
Anxiety Disorder,By State,West Virginia,West Virginia,2020-12-09,2020-12-21,39.5
Anxiety Disorder,By State,Virginia,Virginia,2020-12-09,2020-12-21,35.9
Anxiety Disorder,By State,Wyoming,Wyoming,2020-12-09,2020-12-21,33.6
Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2020-12-09,2020-12-21,42.4
Anxiety Disorder,By State,Wisconsin,Wisconsin,2020-12-09,2020-12-21,35.4
Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2020-12-09,2020-12-21,49.1
Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2020-12-09,2020-12-21,45.1
Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2020-12-09,2020-12-21,41.1
Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2020-12-09,2020-12-21,56.2
Anxiety Disorder,By Age,United States,30 - 39 years,2020-12-22,2021-01-05,
Anxiety Disorder,By Age,United States,18 - 29 years,2020-12-22,2021-01-05,
Anxiety Disorder,By Age,United States,40 - 49 years,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2020-12-22,2021-01-05,
Anxiety Disorder,By Age,United States,50 - 59 years,2020-12-22,2021-01-05,
Anxiety Disorder,By Education,United States,Less than a high school diploma,2020-12-22,2021-01-05,
Anxiety Disorder,By Age,United States,70 - 79 years,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2020-12-22,2021-01-05,
Anxiety Disorder,National Estimate,United States,United States,2020-12-22,2021-01-05,
Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2020-12-22,2021-01-05,
Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2020-12-22,2021-01-05,
Anxiety Disorder,By Education,United States,Some college/Associate's degree,2020-12-22,2021-01-05,
Anxiety Disorder,By Age,United States,60 - 69 years,2020-12-22,2021-01-05,
